CITY,PRICE,BEDS,BATHS,SQFT,PRICE/SQFT
Charlotte,454000.0,5.0,3.0,2511.0,181.0
Charlotte,431370.0,3.0,2.0,1694.0,255.0
Charlotte,385000.0,4.0,2.5,2095.0,184.0
Charlotte,330457.0,2.0,2.5,1570.0,210.0
Charlotte,442500.0,3.0,2.0,1455.0,304.0
Charlotte,2783470.0,5.0,5.0,6065.0,459.0
Charlotte,1000000.0,4.0,2.5,2973.0,336.0
Charlotte,382950.0,4.0,2.5,1903.0,201.0
Charlotte,354170.0,2.0,2.0,1188.0,298.0
Charlotte,638411.0,5.0,4.5,3416.0,187.0
Charlotte,405270.0,3.0,2.5,1837.0,221.0
Charlotte,483760.0,2.0,3.5,1581.0,306.0
Charlotte,592513.0,3.0,3.5,2176.0,272.0
Charlotte,2013191.0,5.0,4.5,4607.0,437.0
Stallings,543590.0,2.0,2.0,2058.0,264.0
Charlotte,328793.0,2.0,2.5,1512.0,217.0
Charlotte,422229.0,4.0,2.5,2400.0,176.0
Charlotte,634086.0,5.0,4.0,3141.0,202.0
Charlotte,499105.0,2.0,2.0,2012.0,248.0
Charlotte,507247.0,3.0,2.5,2436.0,208.0
Charlotte,1699975.0,5.0,4.5,4331.0,393.0
Charlotte,323756.0,2.0,2.5,1590.0,204.0
Charlotte,528680.0,2.0,2.0,1733.0,305.0
Stallings,635520.0,3.0,3.0,2936.0,216.0
Charlotte,1120000.0,3.0,3.5,2761.0,406.0
Charlotte,1300000.0,3.0,2.5,2495.0,521.0
Charlotte,452485.0,5.0,3.0,2511.0,180.0
Charlotte,547290.0,2.0,2.0,2012.0,272.0
Charlotte,162500.0,2.0,1.5,952.0,171.0
Charlotte,300000.0,3.0,2.0,1120.0,268.0
Charlotte,360059.0,3.0,2.5,1529.0,235.0
Charlotte,210000.0,2.0,2.0,732.0,287.0
Charlotte,631172.0,4.0,3.5,3205.0,197.0
Charlotte,491000.0,4.0,3.5,3108.0,158.0
Charlotte,410000.0,4.0,2.5,1934.0,212.0
Stallings,585801.0,3.0,3.0,2832.0,207.0
Charlotte,917000.0,3.0,3.5,2989.0,307.0
Charlotte,295000.0,3.0,2.0,1209.0,244.0
Charlotte,399000.0,4.0,2.5,1934.0,206.0
Charlotte,250000.0,2.0,2.0,1496.0,167.0
Charlotte,673632.0,4.0,4.0,2810.0,240.0
Charlotte,424825.0,4.0,3.0,2052.0,207.0
Charlotte,389274.0,3.0,2.5,1916.0,203.0
Charlotte,913728.0,4.0,4.5,2974.0,307.0
Charlotte,1525112.0,5.0,3.5,3902.0,391.0
Charlotte,465740.0,5.0,3.0,2511.0,185.0
Charlotte,468645.0,4.0,3.0,2350.0,199.0
Charlotte,393990.0,4.0,2.5,1680.0,235.0
Charlotte,444999.0,4.0,2.5,2202.0,202.0
Charlotte,608780.0,2.0,3.0,1928.0,316.0
Charlotte,315000.0,4.0,2.5,1920.0,164.0
Stallings,415745.0,2.0,2.0,1518.0,274.0
Charlotte,473250.0,3.0,3.5,1534.0,309.0
Charlotte,561496.0,3.0,3.5,2159.0,260.0
Charlotte,412085.0,2.0,2.0,1733.0,238.0
Charlotte,764099.0,3.0,3.0,2531.0,302.0
Charlotte,438175.0,4.0,3.0,2052.0,214.0
Charlotte,540000.0,3.0,4.0,1580.0,342.0
Charlotte,487206.0,4.0,3.5,3108.0,157.0
Charlotte,458085.0,4.0,3.0,2350.0,195.0
Charlotte,2450000.0,5.0,3.5,5330.0,460.0
Charlotte,476190.0,2.0,2.0,1968.0,242.0
Charlotte,225000.0,3.0,2.0,1410.0,160.0
Charlotte,505000.0,3.0,2.5,2316.0,218.0
Charlotte,433460.0,2.0,2.5,1370.0,316.0
Charlotte,1550000.0,6.0,4.5,3516.0,441.0
Charlotte,700000.0,2.0,2.0,2501.0,280.0
Charlotte,425415.0,3.0,3.0,1864.0,228.0
Charlotte,330000.0,3.0,2.0,1653.0,200.0
Charlotte,464190.0,4.0,2.5,2824.0,164.0
Stallings,555490.0,2.0,2.0,1892.0,294.0
Waxhaw,2800000.0,5.0,5.5,7631.0,367.0
Charlotte,560335.0,3.0,2.5,2136.0,262.0
Charlotte,963868.0,4.0,4.5,2974.0,324.0
Charlotte,476665.0,3.0,3.5,1581.0,301.0
Charlotte,192000.0,3.0,2.0,1319.0,146.0
Charlotte,307600.0,3.0,2.5,1566.0,196.0
Charlotte,461039.0,4.0,2.5,2644.0,174.0
Charlotte,436105.0,4.0,3.0,2052.0,213.0
Charlotte,448240.0,4.0,2.5,2644.0,170.0
Charlotte,375040.0,3.0,2.0,1559.0,241.0
Charlotte,546252.0,4.0,3.5,2588.0,211.0
Charlotte,440000.0,3.0,2.0,1093.0,403.0
Charlotte,408918.0,3.0,2.5,1837.0,223.0
Charlotte,355311.0,3.0,2.5,1529.0,232.0
Charlotte,1258885.0,5.0,5.5,4340.0,290.0
Charlotte,400000.0,4.0,2.5,2124.0,188.0
Charlotte,485000.0,4.0,2.5,2210.0,219.0
Charlotte,380116.0,3.0,2.5,1742.0,218.0
Charlotte,365000.0,3.0,2.5,1669.0,219.0
Charlotte,329094.0,2.0,2.5,1512.0,218.0
Charlotte,462175.0,4.0,3.5,2058.0,225.0
Charlotte,220000.0,2.0,1.0,696.0,316.0
Charlotte,400799.0,3.0,2.5,2231.0,180.0
Charlotte,300000.0,2.0,2.5,1674.0,179.0
Charlotte,632231.0,4.0,3.5,3271.0,193.0
Charlotte,297409.0,3.0,2.5,1551.0,192.0
Charlotte,438999.0,4.0,2.5,2098.0,209.0
Charlotte,2050000.0,3.0,3.5,3350.0,612.0
Charlotte,442000.0,4.0,3.0,2350.0,188.0
Charlotte,377000.0,3.0,2.5,1844.0,204.0
Charlotte,365000.0,4.0,3.0,1770.0,206.0
Charlotte,470000.0,5.0,2.5,2630.0,179.0
Charlotte,390000.0,4.0,2.5,2262.0,172.0
Charlotte,405080.0,5.0,3.0,2570.0,158.0
Charlotte,409080.0,5.0,3.0,2570.0,159.0
Charlotte,290000.0,4.0,2.0,1228.0,236.0
Charlotte,259000.0,2.0,1.5,1172.0,221.0
Charlotte,950000.0,3.0,2.0,2258.0,421.0
Charlotte,715000.0,3.0,2.5,1527.0,468.0
Charlotte,409000.0,3.0,2.0,1533.0,267.0
Charlotte,650000.0,4.0,2.5,2086.0,312.0
Charlotte,925000.0,4.0,3.0,2376.0,389.0
Charlotte,245000.0,3.0,2.0,1374.0,178.0
Charlotte,166000.0,3.0,1.0,963.0,172.0
Charlotte,450875.0,4.0,3.0,2350.0,192.0
Charlotte,250000.0,2.0,1.0,950.0,263.0
Charlotte,297409.0,3.0,2.5,1551.0,192.0
Charlotte,205000.0,3.0,2.5,1312.0,156.0
Charlotte,302500.0,2.0,2.5,1298.0,233.0
Charlotte,307792.0,3.0,2.5,1551.0,198.0
Charlotte,1077000.0,4.0,2.5,2922.0,369.0
Charlotte,426240.0,5.0,3.0,2368.0,180.0
Charlotte,625000.0,3.0,2.0,2121.0,295.0
Charlotte,130000.0,2.0,1.5,925.0,141.0
Matthews,860000.0,5.0,4.5,4183.0,206.0
Charlotte,450000.0,3.0,2.0,1330.0,338.0
Charlotte,350000.0,3.0,2.0,1714.0,204.0
Charlotte,230000.0,3.0,2.0,1024.0,225.0
Charlotte,424240.0,5.0,3.0,2368.0,179.0
Charlotte,800000.0,4.0,2.5,3628.0,221.0
Charlotte,540000.0,2.0,2.0,1441.0,375.0
Charlotte,393080.0,5.0,3.0,2570.0,153.0
Charlotte,302500.0,3.0,2.0,1572.0,192.0
Charlotte,410000.0,3.0,2.5,2243.0,183.0
Charlotte,261000.0,3.0,1.0,1094.0,239.0
Charlotte,1500000.0,3.0,2.5,2579.0,582.0
Charlotte,420640.0,3.0,2.5,2175.0,193.0
Charlotte,1425000.0,4.0,3.5,4547.0,313.0
Charlotte,660000.0,4.0,2.5,2561.0,258.0
Matthews,265000.0,3.0,2.5,1433.0,185.0
Charlotte,449900.0,3.0,2.5,1913.0,235.0
Charlotte,675000.0,3.0,2.5,2412.0,280.0
Charlotte,675000.0,4.0,2.5,2874.0,235.0
Charlotte,600000.0,3.0,2.0,2378.0,252.0
Charlotte,181000.0,3.0,1.0,1194.0,152.0
Charlotte,288000.0,3.0,2.0,1343.0,214.0
Charlotte,405000.0,3.0,2.0,1601.0,253.0
Charlotte,2750000.0,4.0,3.5,5090.0,540.0
Charlotte,265000.0,1.0,1.0,693.0,382.0
Harrisburg,439900.0,3.0,2.0,1902.0,231.0
Charlotte,1055000.0,4.0,3.0,2796.0,377.0
Charlotte,2017500.0,4.0,4.0,3721.0,542.0
Charlotte,135000.0,2.0,2.0,973.0,139.0
Charlotte,365000.0,3.0,2.0,1540.0,237.0
Charlotte,409000.0,3.0,2.0,1325.0,309.0
Charlotte,403000.0,3.0,1.5,1332.0,303.0
Charlotte,283000.0,3.0,2.0,1262.0,224.0
Charlotte,402695.0,3.0,3.0,1848.0,218.0
Charlotte,265000.0,1.0,1.0,652.0,406.0
Charlotte,610000.0,3.0,2.0,1560.0,391.0
Charlotte,540000.0,4.0,2.5,1955.0,276.0
Charlotte,710000.0,5.0,4.0,3008.0,236.0
Charlotte,594519.0,4.0,3.5,2825.0,210.0
Charlotte,345999.0,3.0,2.5,1708.0,203.0
Charlotte,319500.0,3.0,2.5,1762.0,181.0
Charlotte,435000.0,4.0,3.0,2895.0,150.0
Charlotte,335000.0,2.0,1.0,827.0,405.0
Charlotte,150000.0,2.0,1.0,872.0,172.0
Charlotte,240800.0,2.0,1.0,962.0,250.0
Charlotte,1375000.0,5.0,3.5,4043.0,340.0
Charlotte,550000.0,4.0,2.5,2390.0,230.0
Charlotte,625000.0,3.0,2.0,1781.0,351.0
Charlotte,703000.0,4.0,3.5,2851.0,247.0
Matthews,400000.0,3.0,2.5,1957.0,204.0
Charlotte,661754.0,2.0,3.5,2339.0,283.0
Charlotte,130000.0,2.0,2.0,972.0,134.0
Charlotte,394000.0,4.0,2.5,2228.0,177.0
Charlotte,189000.0,3.0,2.5,1245.0,152.0
Charlotte,1295000.0,4.0,4.0,3142.0,412.0
Charlotte,350000.0,3.0,2.0,1562.0,224.0
Charlotte,299000.0,3.0,2.5,1364.0,219.0
Charlotte,315000.0,3.0,2.0,1711.0,184.0
Charlotte,334999.0,3.0,2.5,1631.0,205.0
Charlotte,130000.0,3.0,1.0,824.0,158.0
Charlotte,215000.0,2.0,2.0,1010.0,213.0
Charlotte,539900.0,3.0,2.5,2748.0,196.0
Charlotte,355997.0,4.0,3.0,2204.0,162.0
Charlotte,550000.0,4.0,2.5,2355.0,234.0
Charlotte,390000.0,3.0,2.5,1771.0,220.0
Charlotte,453190.0,4.0,2.5,2824.0,160.0
Charlotte,801000.0,2.0,1.5,1897.0,422.0
Charlotte,263000.0,2.0,2.5,1248.0,211.0
Charlotte,2490000.0,5.0,4.5,4805.0,518.0
Charlotte,600000.0,3.0,2.0,1936.0,310.0
Charlotte,560000.0,4.0,3.0,1956.0,286.0
Charlotte,275000.0,3.0,2.0,981.0,280.0
Charlotte,457000.0,3.0,2.0,1574.0,290.0
Charlotte,330000.0,4.0,2.5,2204.0,150.0
Charlotte,435000.0,3.0,2.5,1354.0,321.0
Charlotte,230000.0,3.0,2.0,986.0,233.0
Charlotte,437000.0,3.0,2.5,1955.0,224.0
Charlotte,411580.0,5.0,3.0,2641.0,156.0
Charlotte,1300000.0,4.0,3.5,4693.0,277.0
Charlotte,325000.0,3.0,2.5,1689.0,192.0
Charlotte,395000.0,3.0,2.5,1890.0,209.0
Charlotte,452590.0,5.0,3.0,2511.0,180.0
Charlotte,325999.0,3.0,2.5,1631.0,200.0
Charlotte,230000.0,2.0,2.0,1016.0,226.0
Charlotte,430040.0,4.0,2.5,2175.0,198.0
Charlotte,410000.0,4.0,3.0,3638.0,113.0
Charlotte,815000.0,4.0,3.5,3583.0,227.0
Matthews,435000.0,2.0,2.0,1717.0,253.0
Charlotte,480500.0,3.0,3.0,1835.0,262.0
Charlotte,218012.0,4.0,1.5,1154.0,189.0
Charlotte,507000.0,4.0,2.5,2038.0,249.0
Indian Land,613250.0,3.0,3.5,3495.0,175.0
Charlotte,330000.0,3.0,2.0,1826.0,181.0
Charlotte,1200000.0,4.0,3.5,3245.0,370.0
Charlotte,370000.0,4.0,2.5,2213.0,167.0
Charlotte,611000.0,4.0,3.0,2754.0,222.0
Charlotte,450000.0,2.0,2.0,1948.0,231.0
Charlotte,285000.0,3.0,1.5,1300.0,219.0
Charlotte,490000.0,3.0,2.0,1650.0,297.0
Charlotte,475000.0,3.0,2.0,1397.0,340.0
Charlotte,403000.0,3.0,2.0,1643.0,245.0
Charlotte,282000.0,3.0,2.0,1599.0,176.0
Charlotte,189000.0,3.0,2.5,1250.0,151.0
Charlotte,307792.0,3.0,2.5,1551.0,198.0
Charlotte,420540.0,4.0,2.5,2175.0,193.0
Chicago,655000.0,3.0,3.0,2600.0,252.0
Chicago,280000.0,2.0,2.0,1250.0,224.0
Oak Park,452000.0,3.0,1.0,1427.0,317.0
Chicago,345000.0,3.0,2.0,1518.0,227.0
Chicago,337000.0,2.0,2.0,1200.0,281.0
Chicago,270000.0,1.0,1.5,1270.0,213.0
Chicago,370000.0,2.0,2.0,1250.0,296.0
Chicago,950000.0,5.0,3.5,2984.0,318.0
Chicago,261000.0,3.0,2.5,1250.0,209.0
Chicago,225000.0,2.0,2.0,1200.0,188.0
Chicago,315000.0,2.0,1.0,1211.0,260.0
Chicago,1075000.0,4.0,3.0,2750.0,391.0
Chicago,495000.0,3.0,2.5,2150.0,230.0
Chicago,360000.0,3.0,2.5,2103.0,171.0
Chicago,435000.0,3.0,2.5,1650.0,264.0
Chicago,2550000.0,3.0,2.5,2679.0,952.0
Chicago,5000000.0,6.0,7.5,8500.0,588.0
Chicago,375000.0,2.0,1.0,1472.0,255.0
Chicago,1275000.0,4.0,3.5,3500.0,364.0
Chicago,415000.0,2.0,2.0,1400.0,296.0
Chicago,570000.0,5.0,3.0,2224.0,256.0
Chicago,2850000.0,6.0,4.5,4500.0,633.0
Chicago,1089400.0,3.0,3.0,2160.0,504.0
Oak Park,680000.0,4.0,2.5,2170.0,313.0
Chicago,307000.0,2.0,1.5,1053.0,292.0
Chicago,426500.0,6.0,3.0,5442.0,78.0
Chicago,775000.0,4.0,3.5,3200.0,242.0
Oak Park,463000.0,3.0,1.5,1730.0,268.0
Chicago,185000.0,2.0,2.0,1041.0,178.0
Chicago,1080000.0,3.0,2.5,1822.0,593.0
Chicago,350000.0,1.0,1.0,1000.0,350.0
Chicago,1839871.0,4.0,4.5,3103.0,593.0
Chicago,128750.0,3.0,1.5,1046.0,123.0
Chicago,1619000.0,2.0,2.0,3240.0,500.0
Chicago,749000.0,5.0,3.5,3200.0,234.0
Chicago,147000.0,3.0,1.0,1066.0,138.0
Chicago,299000.0,3.0,2.0,1600.0,187.0
Chicago,500000.0,2.0,2.0,1335.0,375.0
Chicago,250000.0,2.0,2.0,1000.0,250.0
Chicago,340000.0,2.0,2.0,1200.0,283.0
Oak Park,320000.0,6.0,3.0,2750.0,116.0
Chicago,92000.0,6.0,2.0,2520.0,37.0
Summit,300000.0,7.0,4.0,2976.0,101.0
Chicago,179000.0,1.0,1.0,900.0,199.0
Chicago,310000.0,49.0,28.0,6264.0,49.0
Chicago,442000.0,4.0,2.0,2506.0,176.0
Chicago,975000.0,2.0,2.0,2112.0,462.0
Chicago,545000.0,1.0,1.0,687.0,793.0
Chicago,275000.0,2.0,1.5,1196.0,230.0
Chicago,360000.0,1.0,1.0,900.0,400.0
Chicago,690000.0,10.0,6.0,5292.0,130.0
Chicago,352500.0,10.0,3.0,2734.0,129.0
Chicago,420187.0,3.0,2.5,1700.0,247.0
Chicago,1243520.0,3.0,2.5,8000.0,155.0
Chicago,50000.0,2.0,1.0,900.0,56.0
Chicago,325000.0,4.0,2.0,2608.0,125.0
Chicago,720000.0,3.0,2.0,1900.0,379.0
Chicago,1017960.0,3.0,3.0,2160.0,471.0
Chicago,570000.0,2.0,1.0,1133.0,503.0
Chicago,815000.0,3.0,2.5,2000.0,408.0
Chicago,552500.0,2.0,2.0,1401.0,394.0
Chicago,995000.0,4.0,4.5,4000.0,249.0
Chicago,120000.0,2.0,1.0,1000.0,120.0
Chicago,560000.0,3.0,2.5,2800.0,200.0
Chicago,320000.0,4.0,2.0,2800.0,114.0
Chicago,275000.0,2.0,2.0,1391.0,198.0
Chicago,315000.0,2.0,2.0,1275.0,247.0
Chicago,840000.0,5.0,4.0,4000.0,210.0
Chicago,600000.0,2.0,2.0,1436.0,418.0
Chicago,899000.0,3.0,2.5,2600.0,346.0
Chicago,349500.0,2.0,2.0,1300.0,269.0
Chicago,577000.0,1.0,1.0,664.0,869.0
Chicago,1563000.0,4.0,3.5,2800.0,558.0
Chicago,938000.0,13.0,7.0,6450.0,145.0
Chicago,500000.0,2.0,2.0,1300.0,385.0
Chicago,150000.0,4.0,2.0,2564.0,59.0
Chicago,590000.0,4.0,3.0,2200.0,268.0
Chicago,599000.0,3.0,2.5,2400.0,250.0
Chicago,400000.0,2.0,1.0,900.0,444.0
Chicago,1750000.0,4.0,4.5,4200.0,417.0
Chicago,105000.0,2.0,1.0,936.0,112.0
Chicago,230000.0,2.0,2.0,1300.0,177.0
Chicago,742500.0,3.0,3.0,2450.0,303.0
Chicago,300000.0,3.0,1.5,1424.0,211.0
Chicago,425000.0,2.0,2.0,1400.0,304.0
Chicago,122000.0,2.0,2.0,895.0,136.0
Chicago,330000.0,3.0,2.0,1656.0,199.0
Chicago,977750.0,3.0,3.0,2160.0,453.0
Chicago,550000.0,6.0,3.0,4431.0,124.0
Chicago,735000.0,2.0,1.0,984.0,747.0
Chicago,125000.0,3.0,1.0,998.0,125.0
Chicago,250000.0,1.0,1.0,758.0,330.0
Chicago,943900.0,3.0,3.0,2160.0,437.0
Chicago,130000.0,8.0,4.0,3032.0,43.0
Chicago,140000.0,1.0,1.0,800.0,175.0
Chicago,280000.0,3.0,2.0,1600.0,175.0
Chicago,50555.0,4.0,1.0,1463.0,35.0
Chicago,230000.0,4.0,2.0,1509.0,152.0
Chicago,560000.0,3.0,2.5,1653.0,339.0
Chicago,350000.0,3.0,1.5,1800.0,194.0
Chicago,26500.0,2.0,1.0,1000.0,27.0
Chicago,305000.0,2.0,1.0,1700.0,179.0
Chicago,222000.0,1.0,1.0,760.0,292.0
Chicago,47800.0,1.0,1.0,700.0,68.0
Chicago,66500.0,3.0,1.5,1410.0,47.0
Chicago,165000.0,3.0,1.0,1200.0,138.0
Chicago,219000.0,3.0,2.0,1826.0,120.0
Summit,310000.0,7.0,4.0,2976.0,104.0
Chicago,115000.0,3.0,1.0,1008.0,114.0
Chicago,490000.0,8.0,3.0,3517.0,139.0
Chicago,412500.0,5.0,3.0,1025.0,402.0
Chicago,1365000.0,9.0,6.0,4800.0,284.0
Chicago,205000.0,4.0,1.0,1555.0,132.0
Chicago,82000.0,5.0,2.5,1800.0,46.0
Chicago,160000.0,4.0,1.0,2708.0,59.0
Chicago,62000.0,4.0,2.0,1764.0,35.0
Chicago,350000.0,5.0,2.5,2758.0,127.0
Chicago,507500.0,3.0,1.0,1575.0,322.0
Chicago,280000.0,2.0,1.5,1200.0,233.0
Chicago,252000.0,3.0,1.0,1148.0,220.0
Chicago,192500.0,5.0,3.0,3000.0,64.0
Chicago,73000.0,4.0,1.0,987.0,74.0
Chicago,195000.0,9.0,3.0,4349.0,45.0
Chicago,145000.0,3.0,2.0,2700.0,54.0
Chicago,32500.0,2.0,1.0,753.0,43.0
Chicago,107500.0,3.0,1.0,1400.0,77.0
Chicago,90000.0,2.0,1.0,779.0,116.0
Chicago,120000.0,3.0,2.0,1896.0,63.0
Chicago,69500.0,3.0,1.0,1200.0,58.0
Chicago,296000.0,1.0,1.0,840.0,352.0
Chicago,426000.0,2.0,2.0,1400.0,304.0
Chicago,65000.0,4.0,2.0,1200.0,54.0
Chicago,158150.0,3.0,2.0,1456.0,109.0
Chicago,196000.0,0.0,1.0,500.0,392.0
Chicago,334900.0,7.0,3.0,3441.0,97.0
Chicago,342500.0,11.0,6.0,3523.0,97.0
Chicago,260000.0,4.0,2.0,2244.0,116.0
Chicago,55000.0,4.0,2.0,1100.0,50.0
Chicago,38900.0,4.0,2.0,1300.0,30.0
Chicago,1072020.0,3.0,3.0,2160.0,496.0
Chicago,328000.0,1.0,1.0,750.0,437.0
Chicago,215000.0,4.0,2.0,806.0,267.0
Chicago,200000.0,4.0,3.0,1500.0,133.0
Chicago,450000.0,3.0,2.0,2100.0,214.0
Chicago,365000.0,2.0,2.0,1256.0,291.0
Chicago,60000.0,4.0,2.5,2000.0,30.0
Chicago,270000.0,4.0,2.0,2100.0,129.0
Merrionette Park,225000.0,3.0,1.0,1130.0,199.0
Calumet Park,200000.0,4.0,1.0,2400.0,83.0
Chicago,110000.0,16.0,9.0,6100.0,18.0
Chicago,290000.0,1.0,1.0,1000.0,290.0
Chicago,100000.0,4.0,2.0,1104.0,91.0
Chicago,280000.0,2.0,2.0,1200.0,233.0
Chicago,265000.0,2.0,2.0,1353.0,196.0
Chicago,341000.0,3.0,2.0,2126.0,160.0
Chicago,895000.0,3.0,2.5,2554.0,350.0
Chicago,150000.0,5.0,2.0,1070.0,140.0
Chicago,830000.0,3.0,1.0,1132.0,733.0
Chicago,235000.0,3.0,2.0,926.0,254.0
Chicago,110000.0,4.0,2.0,2376.0,46.0
Chicago,90000.0,2.0,1.0,1209.0,74.0
Chicago,128000.0,4.0,2.0,1839.0,70.0
Chicago,840000.0,6.0,4.0,3200.0,263.0
Chicago,195000.0,1.0,1.0,816.0,239.0
Chicago,775000.0,1.0,1.5,1423.0,545.0
Chicago,242500.0,5.0,2.0,2400.0,101.0
Hometown,110000.0,3.0,1.0,775.0,142.0
Chicago,405000.0,4.0,2.0,2952.0,137.0
Chicago,231000.0,4.0,2.0,1090.0,212.0
Chicago,249000.0,3.0,2.0,1259.0,198.0
Chicago,130000.0,2.0,1.5,957.0,136.0
Chicago,360000.0,4.0,1.0,1583.0,227.0
Chicago,561000.0,2.0,2.0,1500.0,374.0
Chicago,290000.0,1.0,1.0,975.0,297.0
Chicago,197000.0,2.0,1.0,1065.0,185.0
Chicago,226000.0,0.0,1.0,645.0,350.0
Chicago,185000.0,1.0,1.0,1075.0,172.0
Chicago,695000.0,4.0,1.5,1534.0,453.0
Chicago,160000.0,1.0,1.0,1000.0,160.0
Chicago,175000.0,1.0,1.0,800.0,219.0
Chicago,55000.0,3.0,1.5,800.0,69.0
Chicago,50000.0,3.0,1.5,731.0,68.0
Chicago,250000.0,2.0,1.0,923.0,271.0
Chicago,799000.0,4.0,2.5,2500.0,320.0
Chicago,625000.0,2.0,2.0,1700.0,368.0
Summit,310000.0,7.0,4.0,2976.0,104.0
Chicago,120000.0,2.0,1.0,960.0,125.0
Chicago,258000.0,1.0,1.0,700.0,369.0
Chicago,1650000.0,4.0,3.0,3334.0,495.0
Chicago,167250.0,3.0,1.0,1040.0,161.0
Chicago,320000.0,4.0,3.0,1773.0,180.0
Chicago,77000.0,4.0,2.0,1512.0,51.0
Chicago,275000.0,4.0,2.0,3500.0,79.0
Chicago,420000.0,14.0,6.0,6068.0,69.0
Chicago,160000.0,3.0,1.0,1042.0,154.0
Chicago,697000.0,2.0,2.0,2700.0,258.0
Chicago,78500.0,5.0,3.0,874.0,90.0
Chicago,515000.0,2.0,2.0,1450.0,355.0
Chicago,40000.0,2.0,1.0,952.0,42.0
Chicago,275500.0,1.0,1.0,800.0,344.0
Chicago,380000.0,3.0,2.0,1545.0,246.0
Chicago,258000.0,3.0,2.0,2100.0,123.0
Hometown,150000.0,3.0,2.0,1232.0,122.0
Chicago,725000.0,4.0,4.5,2730.0,266.0
Chicago,620000.0,2.0,2.0,1700.0,365.0
Chicago,282000.0,3.0,2.0,1152.0,245.0
Chicago,141000.0,5.0,2.0,1575.0,90.0
Chicago,430000.0,3.0,3.0,3000.0,143.0
Chicago,250000.0,4.0,1.5,2500.0,100.0
Chicago,235000.0,3.0,1.0,1142.0,206.0
Oak Park,300000.0,3.0,1.5,1956.0,153.0
Chicago,60000.0,3.0,1.5,1072.0,56.0
Chicago,2700000.0,5.0,5.5,4700.0,574.0
Chicago,583000.0,3.0,2.5,2400.0,243.0
Chicago,425000.0,4.0,2.0,2279.0,186.0
Chicago,63000.0,4.0,1.0,1472.0,43.0
Chicago,410000.0,2.0,2.0,1200.0,342.0
Chicago,83000.0,3.0,1.0,1056.0,79.0
Chicago,465000.0,3.0,2.5,2000.0,233.0
Chicago,71500.0,5.0,2.0,2496.0,29.0
Chicago,577500.0,2.0,2.0,1750.0,330.0
Chicago,100500.0,0.0,1.0,550.0,183.0
Chicago,49900.0,3.0,1.0,1303.0,38.0
Chicago,230000.0,2.0,2.0,1206.0,191.0
Chicago,240000.0,3.0,1.5,2035.0,118.0
Chicago,335000.0,4.0,2.5,1600.0,209.0
Chicago,97000.0,3.0,1.0,1307.0,74.0
Cleveland,121000.0,6.0,2.0,2244.0,54.0
Cleveland,139000.0,4.0,2.0,2072.0,67.0
Cleveland,170000.0,3.0,2.0,1429.0,119.0
Cleveland,135000.0,5.0,3.0,2088.0,65.0
Cleveland,140000.0,3.0,1.5,1314.0,107.0
Cleveland,35000.0,5.0,2.0,2220.0,16.0
Cleveland,122000.0,3.0,1.0,1104.0,111.0
Cleveland,493641.0,2.0,2.5,1637.0,302.0
Cleveland,96600.0,3.0,1.0,1087.0,89.0
Cleveland,79000.0,5.0,2.0,1457.0,54.0
Cleveland,66000.0,4.0,2.0,1876.0,35.0
Cleveland,30000.0,4.0,2.0,1440.0,21.0
Cleveland,220000.0,3.0,1.5,1526.0,144.0
Cleveland,45000.0,4.0,2.0,2312.0,19.0
Maple Heights,126000.0,3.0,1.5,950.0,133.0
Cleveland,125000.0,8.0,4.0,4326.0,29.0
Cleveland,135000.0,3.0,1.5,918.0,147.0
Parma,185000.0,2.0,1.5,1158.0,160.0
Cleveland,76000.0,4.0,1.0,1468.0,52.0
Cleveland,30000.0,4.0,2.0,1536.0,20.0
Cleveland,62000.0,3.0,1.0,1056.0,59.0
Cleveland,100000.0,3.0,1.0,1092.0,92.0
Cleveland,220000.0,5.0,2.0,2252.0,98.0
Parma,115000.0,3.0,1.0,1174.0,98.0
Cleveland,70000.0,2.0,1.0,952.0,74.0
Cleveland,77500.0,1.0,1.0,1131.0,69.0
Cleveland,142000.0,2.0,1.0,1469.0,97.0
Cleveland,75014.0,7.0,3.0,3355.0,22.0
Cleveland,516439.0,2.0,2.5,1900.0,272.0
Cleveland,85000.0,6.0,2.5,2042.0,42.0
Cleveland,100000.0,3.0,2.0,1382.0,72.0
Cleveland,75000.0,3.0,1.5,1581.0,47.0
Cleveland,140000.0,4.0,2.0,1730.0,81.0
Cleveland,94900.0,4.0,2.0,1632.0,58.0
Cleveland,200000.0,4.0,1.0,1128.0,177.0
Cleveland,45000.0,3.0,1.0,1008.0,45.0
Cleveland,57000.0,2.0,1.0,936.0,61.0
Cleveland,75000.0,2.0,1.0,783.0,96.0
Cleveland,140000.0,4.0,2.0,2240.0,63.0
Cleveland,50000.0,4.0,1.0,1404.0,36.0
Cleveland,90000.0,4.0,1.0,1644.0,55.0
Cleveland,55000.0,3.0,1.0,1060.0,52.0
Cleveland,140000.0,6.0,2.0,1930.0,73.0
Cleveland,49900.0,2.0,1.0,696.0,72.0
Cleveland,106000.0,3.0,1.0,1744.0,61.0
Cleveland,49900.0,1.0,1.0,912.0,55.0
Cleveland,81400.0,2.0,1.0,728.0,112.0
Cleveland,60000.0,5.0,2.0,2892.0,21.0
Cleveland,105000.0,2.0,1.0,1020.0,103.0
Cleveland,32000.0,4.0,2.0,2005.0,16.0
