SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,3700 W Cold Spring Ln,Baltimore,MD,21215,255000,,2,,1800,6000,1925,,142,,,,,https://www.redfin.com/MD/Baltimore/3700-W-Cold-Spring-Ln-21215/home/10903243,,,N,Y,39.3357106,-76.6768442
PAST SALE,January-6-2023,Townhouse,1421 Steuart St,Baltimore,MD,21230,505000,3,3,Ward 24,2252,800,2006,,224,80,Sold,,,https://www.redfin.com/MD/Baltimore/1421-Steuart-St-21230/home/11891764,BRIGHT MLS,MDBA2068392,N,Y,39.2682882,-76.5892026
PAST SALE,,Single Family Residential,3316 Piedmont Ave,Baltimore,MD,21216,118299,,3,,2502,7500,1920,,47,,,,,https://www.redfin.com/MD/Baltimore/3316-Piedmont-Ave-21216/home/10911555,,,N,Y,39.3165498,-76.6736277
PAST SALE,January-24-2023,Townhouse,510 Gilmor St,Baltimore,MD,21223,35000,3,1,Ward 19,,6534,1915,,,,Sold,,,https://www.redfin.com/MD/Baltimore/510-S-Gilmor-St-21223/home/10963882,BRIGHT MLS,MDBA2070546,N,Y,39.2819387,-76.6422375
PAST SALE,,Townhouse,5708 Rockspring Rd Unit B,Baltimore,MD,21209,354000,,2,,1880,4544,1949,,188,,,,,https://www.redfin.com/MD/Baltimore/5708-Rockspring-Rd-21209/unit-B/home/11180015,,,N,Y,39.361657,-76.6695251
PAST SALE,,Townhouse,2533 W Lombard St,Baltimore,MD,21223,166000,,,,,962,,,,,,,,https://www.redfin.com/MD/Baltimore/2533-W-Lombard-St-21223/home/10974558,,,N,Y,39.2855449,-76.6570056
PAST SALE,,Townhouse,813 E Jeffrey St,Baltimore,MD,21225,82500,,2,,1116,1746,1942,,74,,,,,https://www.redfin.com/MD/Baltimore/813-E-Jeffrey-St-21225/home/11052971,,,N,Y,39.2321231,-76.600443
PAST SALE,,Townhouse,3329 McElderry St,Baltimore,MD,21205,198000,,1,,1246,968,1924,,159,,,,,https://www.redfin.com/MD/Baltimore/3329-McElderry-St-21205/home/11090597,,,N,Y,39.2980021,-76.5704164
PAST SALE,January-26-2023,Townhouse,1617 Race St,Baltimore,MD,21230,217000,2,1.5,Ward 23,860,,1900,,252,,Sold,,,https://www.redfin.com/MD/Baltimore/1617-Race-St-21230/home/11011478,BRIGHT MLS,MDBA2068914,N,Y,39.2709105,-76.6164959
PAST SALE,,Townhouse,2020 N Bentalou St,Baltimore,MD,21216,50000,,,,,1460,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2020-N-Bentalou-St-21216/home/10898982,,,N,Y,39.3112781,-76.6544316
PAST SALE,,Townhouse,1020 Booth St,Baltimore,MD,21223,115000,,,,,440,1900,,,,,,,https://www.redfin.com/MD/Baltimore/1020-Booth-St-21223/home/10954949,,,N,Y,39.2882979,-76.6345891
PAST SALE,,Townhouse,402 N Franklintown Rd,Baltimore,MD,21223,75000,,1,,1246,1037,1920,,60,,,,,https://www.redfin.com/MD/Baltimore/402-N-Franklintown-Rd-21223/home/10995768,,,N,Y,39.292839,-76.6624701
PAST SALE,,Townhouse,1201 Battery Ave,Baltimore,MD,21230,660000,,2.5,,2420,1148,1870,,273,,,,,https://www.redfin.com/MD/Baltimore/1201-Battery-Ave-21230/home/11017878,,,N,Y,39.2760368,-76.6095204
PAST SALE,,Townhouse,1212 S Highland Ave,Baltimore,MD,21224,175000,,4,,2548,1290,1920,,69,,,,,https://www.redfin.com/MD/Baltimore/1212-S-Highland-Ave-21224/home/11067905,,,N,Y,39.2790835,-76.5687823
PAST SALE,,Townhouse,329 S Chapel St,Baltimore,MD,21231,152000,,2,,930,750,1900,,163,,,,,https://www.redfin.com/MD/Baltimore/329-S-Chapel-St-21231/home/10748142,,,N,Y,39.2870671,-76.5894627
PAST SALE,,Townhouse,4205 Granada Ave,Baltimore,MD,21215,55000,,1,,1290,2150,1930,,43,,,,,https://www.redfin.com/MD/Baltimore/4205-Granada-Ave-21215/home/10901651,,,N,Y,39.3352713,-76.6867866
PAST SALE,,Townhouse,3510 E Lombard St,Baltimore,MD,21224,70000,,1,,1222,910,1922,,57,,,,,https://www.redfin.com/MD/Baltimore/3510-E-Lombard-St-21224/home/11077882,,,N,Y,39.2915352,-76.5678827
PAST SALE,,Townhouse,2331 W Lexington St,Baltimore,MD,21223,45000,,,,,1425,1941,,,,,,,https://www.redfin.com/MD/Baltimore/2331-W-Lexington-St-21223/home/10986006,,,N,Y,39.2900911,-76.6539113
PAST SALE,,Townhouse,1029 Rockhill Ave,Baltimore,MD,21229,65000,,1,,1240,1824,1954,,52,,,,,https://www.redfin.com/MD/Baltimore/1029-Rockhill-Ave-21229/home/11028722,,,N,Y,39.2697907,-76.6771063
PAST SALE,,Townhouse,4463 Eldone Rd,Baltimore,MD,21229,165000,,1.5,,1274,1209,1955,,130,,,,,https://www.redfin.com/MD/Baltimore/4463-Eldone-Rd-21229/home/11026509,,,N,Y,39.2771172,-76.6916457
PAST SALE,,Townhouse,1214 N Ellwood Ave,Baltimore,MD,21213,67000,,1,,1268,1085,1928,,53,,,,,https://www.redfin.com/MD/Baltimore/1214-N-Ellwood-Ave-21213/home/10799082,,,N,Y,39.3054859,-76.5744158
PAST SALE,,Townhouse,5001 Woodlands Glen Rd,Baltimore,MD,21209,250000,,2,,2072,3964,1995,,121,,,,,https://www.redfin.com/MD/Baltimore/5001-Woodlands-Glen-Rd-21209/home/11212321,,,N,Y,39.3493784,-76.655838
PAST SALE,,Townhouse,408 S Calhoun St,Baltimore,MD,21223,57000,,,,,988,1900,,,,,,,https://www.redfin.com/MD/Baltimore/408-S-Calhoun-St-21223/home/10965146,,,N,Y,39.2830964,-76.6394218
PAST SALE,,Townhouse,200 N Patterson Park Ave,Baltimore,MD,21231,105000,,1.5,,1500,1125,1910,,70,,,,,https://www.redfin.com/MD/Baltimore/200-N-Patterson-Park-Ave-21231/home/10756702,,,N,Y,39.2944142,-76.5850452
PAST SALE,,Single Family Residential,601 E 38th St,Baltimore,MD,21218,57000,,2,,1400,4000,1920,,41,,,,,https://www.redfin.com/MD/Baltimore/601-E-38th-St-21218/home/10804981,,,N,Y,39.3354472,-76.6069737
PAST SALE,January-4-2023,Townhouse,3308 Mueller St,Baltimore,MD,21224,120000,2,1,Ward 26,768,,1913,,156,,Sold,,,https://www.redfin.com/MD/Baltimore/3308-Mueller-St-21224/home/11071380,BRIGHT MLS,MDBA2069982,N,Y,39.2840575,-76.5692624
PAST SALE,,Townhouse,255 S East Ave,Baltimore,MD,21224,245000,,1,,1436,1018,1900,,171,,,,,https://www.redfin.com/MD/Baltimore/255-S-East-Ave-21224/home/11076515,,,N,Y,39.2889857,-76.5715012
PAST SALE,,Townhouse,359 Font Hill Ave,Baltimore,MD,21223,70000,,,,,998,1910,,,,,,,https://www.redfin.com/MD/Baltimore/359-Font-Hill-Ave-21223/home/10993870,,,N,Y,39.2801877,-76.6629749
PAST SALE,,Townhouse,817 N Collington Ave,Baltimore,MD,21205,125000,,1,,650,973,1920,,192,,,,,https://www.redfin.com/MD/Baltimore/817-N-Collington-Ave-21205/home/10769657,,,N,Y,39.3001448,-76.5865478
PAST SALE,,Townhouse,278 S Monastery Ave,Baltimore,MD,21229,80000,,1.5,,1344,1414,1920,,60,,,,,https://www.redfin.com/MD/Baltimore/278-S-Monastery-Ave-21229/home/10970261,,,N,Y,39.2822681,-76.6812266
PAST SALE,,Townhouse,3332 W Belvedere Ave,Baltimore,MD,21215,110500,,,,,1476,,,,,,,,https://www.redfin.com/MD/Baltimore/3332-W-Belvedere-Ave-21215/home/11174042,,,N,Y,39.3480884,-76.67789
PAST SALE,,Townhouse,143 N Streeper St,Baltimore,MD,21224,110000,,1,,912,779,1920,,121,,,,,https://www.redfin.com/MD/Baltimore/143-N-Streeper-St-21224/home/10761611,,,N,Y,39.294136,-76.5768738
PAST SALE,,Townhouse,2821 W Mulberry St,Baltimore,MD,21223,64000,,1,,1040,945,1920,,62,,,,,https://www.redfin.com/MD/Baltimore/2821-W-Mulberry-St-21223/home/10995979,,,N,Y,39.2925062,-76.6630136
PAST SALE,,Townhouse,3375 Saint Benedict St,Baltimore,MD,21229,110000,,1,,864,1567,1950,,127,,,,,https://www.redfin.com/MD/Baltimore/3375-Saint-Benedict-St-21229/home/10972440,,,N,Y,39.2738148,-76.6736694
PAST SALE,,Townhouse,605 S Bradford St,Baltimore,MD,21224,150000,,1,,784,648,1920,,191,,,,,https://www.redfin.com/MD/Baltimore/605-S-Bradford-St-21224/home/10728825,,,N,Y,39.2846823,-76.58342
PAST SALE,,Single Family Residential,6616 Loch Raven Blvd,Baltimore,MD,21239,290100,,1,,2600,14089,1953,,112,,,,,https://www.redfin.com/MD/Baltimore/6616-Loch-Raven-Blvd-21239/home/9638873,,,N,Y,39.3768761,-76.5799551
PAST SALE,January-8-2023,Condo/Co-op,4000 N Charles St #1414,Baltimore,MD,21218,275000,2,2,Ward 12,1212,,1964,,227,1140,Sold,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-1414/home/10836966,BRIGHT MLS,MDBA2068382,N,Y,39.338107,-76.618955
PAST SALE,,Townhouse,822 Cator Ave,Baltimore,MD,21218,95000,,1,,1440,2300,1910,,66,,,,,https://www.redfin.com/MD/Baltimore/822-Cator-Ave-21218/home/10804935,,,N,Y,39.3392955,-76.6037898
PAST SALE,,Townhouse,121 Parkin St,Baltimore,MD,21201,197000,,2,,1208,572,1920,,163,,,,,https://www.redfin.com/MD/Baltimore/121-Parkin-St-21201/home/10957234,,,N,Y,39.2862702,-76.6303923
PAST SALE,,Townhouse,4808 Alhambra Ave,Baltimore,MD,21212,84000,,1,,1176,1296,1952,,71,,,,,https://www.redfin.com/MD/Baltimore/4808-Alhambra-Ave-21212/home/11194069,,,N,Y,39.3472942,-76.6069476
PAST SALE,,Townhouse,1600 Popland St,Curtis Bay,MD,21226,135000,,2,,1286,2372,1943,,105,,,,,https://www.redfin.com/MD/Curtis-Bay/1600-Popland-St-21226/home/11059030,,,N,Y,39.2293537,-76.5883464
PAST SALE,,Townhouse,1225 Ashburton St,Baltimore,MD,21216,60000,,1,,1140,1330,1947,,53,,,,,https://www.redfin.com/MD/Baltimore/1225-Ashburton-St-21216/home/10945331,,,N,Y,39.3021811,-76.6616155
PAST SALE,,Single Family Residential,2605 Foerster Ave,Baltimore,MD,21230,67000,,1,,1352,10050,1900,,50,,,,,https://www.redfin.com/MD/Baltimore/2605-Foerster-Ave-21230/home/11043072,,,N,Y,39.2596297,-76.6424219
PAST SALE,,Townhouse,437 S Wickham Rd,Baltimore,MD,21229,180000,,2,,1350,3192,1956,,133,,,,,https://www.redfin.com/MD/Baltimore/437-S-Wickham-Rd-21229/home/11031078,,,N,Y,39.2780413,-76.6964042
PAST SALE,December-21-2022,Townhouse,2555 W Fairmount Ave,Baltimore,MD,21223,50000,3,3,Ward 20,,,1915,,,,Sold,,,https://www.redfin.com/MD/Baltimore/2555-W-Fairmount-Ave-21223/home/10976555,BRIGHT MLS,MDBA2069970,N,Y,39.2881502,-76.6580053
PAST SALE,,Single Family Residential,5204 Eugene Ave,Baltimore,MD,21206,150000,,2,,1503,6172,1930,,100,,,,,https://www.redfin.com/MD/Baltimore/5204-Eugene-Ave-21206/home/11128001,,,N,Y,39.3393561,-76.5552127
PAST SALE,,Townhouse,1718 E 31st St,Baltimore,MD,21218,162500,,1.5,,1280,1900,1924,,127,,,,,https://www.redfin.com/MD/Baltimore/1718-E-31st-St-21218/home/10815269,,,N,Y,39.3262612,-76.5912913
PAST SALE,,Townhouse,1203 S Hanover St,Baltimore,MD,21230,235000,,1,,1836,840,1900,,128,,,,,https://www.redfin.com/MD/Baltimore/1203-S-Hanover-St-21230/home/11009656,,,N,Y,39.2753849,-76.6152183
PAST SALE,,Single Family Residential,5025 Crosswood Ave,Baltimore,MD,21214,175000,,1,,951,5104,1954,,184,,,,,https://www.redfin.com/MD/Baltimore/5025-Crosswood-Ave-21214/home/11128347,,,N,Y,39.3428341,-76.5580574
PAST SALE,December-6-2022,Single Family Residential,5009 Greenleaf Rd,Baltimore,MD,21210,305000,3,2,Ward 27,1724,9997,1933,,177,,Sold,,,https://www.redfin.com/MD/Baltimore/5009-Greenleaf-Rd-21210/home/11158225,BRIGHT MLS,MDBA2069062,N,Y,39.3550345,-76.6253188
PAST SALE,,Townhouse,601 N Pulaski St,Baltimore,MD,21217,45000,,,,,1008,1920,,,,,,,https://www.redfin.com/MD/Baltimore/601-N-Pulaski-St-21217/home/10933571,,,N,Y,39.2953508,-76.650267
PAST SALE,,Townhouse,1349 Weldon Ave,Baltimore,MD,21211,181000,,1,,1176,1854,1923,,154,,,,,https://www.redfin.com/MD/Baltimore/1349-Weldon-Ave-21211/home/10874004,,,N,Y,39.3373878,-76.6400962
PAST SALE,,Townhouse,1409 Olmstead St,Curtis Bay,MD,21226,120000,,1,,1240,1680,1956,,97,,,,,https://www.redfin.com/MD/Curtis-Bay/1409-Olmstead-St-21226/home/11057955,,,N,Y,39.2272766,-76.5909868
PAST SALE,,Single Family Residential,2409 Elsinore Ave,Baltimore,MD,21216,174600,,2,,2362,6500,1915,,74,,,,,https://www.redfin.com/MD/Baltimore/2409-Elsinore-Ave-21216/home/10913105,,,N,Y,39.3158067,-76.6790121
PAST SALE,,Townhouse,4821 Reisterstown Rd,Baltimore,MD,21215,113000,,,,,1656,,,,,,,,https://www.redfin.com/MD/Baltimore/4821-Reisterstown-Rd-21215/home/11172197,,,N,Y,39.3419284,-76.6763167
PAST SALE,,Condo/Co-op,3507 N Charles St #402,Baltimore,MD,21218,185000,,,,1124,,1979,,165,,,,,https://www.redfin.com/MD/Baltimore/3507-N-Charles-St-21218/unit-402/home/10854340,,,N,Y,39.3314888,-76.6174885
PAST SALE,,Townhouse,3518 W Caton Ave,Baltimore,MD,21229,117700,,1,,1480,1125,1940,,80,,,,,https://www.redfin.com/MD/Baltimore/3518-W-Caton-Ave-21229/home/10991279,,,N,Y,39.2876885,-76.6751796
PAST SALE,,Townhouse,2235 W Baltimore St,Baltimore,MD,21223,56000,,,,,1050,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2235-W-Baltimore-St-21223/home/10985391,,,N,Y,39.2877725,-76.6524728
PAST SALE,,Townhouse,3703 Mount Pleasant Ave,Baltimore,MD,21224,240000,,1,,768,504,1922,,313,,,,,https://www.redfin.com/MD/Baltimore/3703-Mount-Pleasant-Ave-21224/home/11078618,,,N,Y,39.2908534,-76.5666343
PAST SALE,,Townhouse,2916 Virginia Ave,Baltimore,MD,21215,93000,,1.5,,1116,4650,1942,,83,,,,,https://www.redfin.com/MD/Baltimore/2916-Virginia-Ave-21215/home/11166802,,,N,Y,39.3452605,-76.6646185
PAST SALE,,Townhouse,6911 Dorset Pl,Baltimore,MD,21215,210000,,1,,1600,4476,1948,,131,,,,,https://www.redfin.com/MD/Baltimore/6911-Dorset-Pl-21215/home/11181026,,,N,Y,39.3617803,-76.7072921
PAST SALE,,Townhouse,5239 Downing Rd,Baltimore,MD,21212,307000,,2.5,,1676,1786,1999,,183,,,,,https://www.redfin.com/MD/Baltimore/5239-Downing-Rd-21212/home/11207891,,,N,Y,39.3537526,-76.6121966
PAST SALE,,Townhouse,5225 Linden Heights Ave,Baltimore,MD,21215,70000,,,,,1900,,,,,,,,https://www.redfin.com/MD/Baltimore/5225-Linden-Heights-Ave-21215/home/11173594,,,N,Y,39.3445281,-76.6839629
PAST SALE,,Townhouse,3403 Saint Ambrose Ave,Baltimore,MD,21215,50000,,,,,1710,,,,,,,,https://www.redfin.com/MD/Baltimore/3403-Saint-Ambrose-Ave-21215/home/11170192,,,N,Y,39.3413337,-76.6707993
PAST SALE,,Condo/Co-op,1309 N Calvert St #4,Baltimore,MD,21202,115000,,,,554,,2007,,208,,,,,https://www.redfin.com/MD/Baltimore/1309-N-Calvert-St-21202/unit-4/home/12415579,,,N,Y,39.3049458,-76.6131319
PAST SALE,,Townhouse,4825 Wilern Ave,Baltimore,MD,21215,67900,,,,,1512,,,,,,,,https://www.redfin.com/MD/Baltimore/4825-Wilern-Ave-21215/home/11171624,,,N,Y,39.3445912,-76.6749458
PAST SALE,November-30-2022,Townhouse,3629 Ash St,Baltimore,MD,21211,130000,2,1,Ward 13,1212,,1880,,107,,Sold,,,https://www.redfin.com/MD/Baltimore/3629-Ash-St-21211/home/10860127,BRIGHT MLS,MDBA2068592,N,Y,39.3305767,-76.640186
PAST SALE,November-15-2022,Townhouse,232 Brandon Rd,Baltimore,MD,21212,372000,3,1.5,RODGERS FORGE,1527,1938,1954,,244,,Sold,,,https://www.redfin.com/MD/Baltimore/232-Brandon-Rd-21212/home/9647242,BRIGHT MLS,MDBC2051834,N,Y,39.3840319,-76.6158259
PAST SALE,November-29-2022,Townhouse,932 S Hanover St,Baltimore,MD,21230,316500,3,3,Ward 23,1750,1080,1860,,181,,Sold,,,https://www.redfin.com/MD/Baltimore/932-S-Hanover-St-21230/home/11008412,BRIGHT MLS,MDBA2068378,N,Y,39.2781455,-76.6158953
PAST SALE,,Single Family Residential,1905 Letitia Ave,Baltimore,MD,21230,170000,,1,,1090,5500,1950,,156,,,,,https://www.redfin.com/MD/Baltimore/1905-Letitia-Ave-21230/home/11036096,,,N,Y,39.2634639,-76.6553632
PAST SALE,,Townhouse,3206 Ramona Ave,Baltimore,MD,21213,130000,,1.5,,1559,1642,1928,,83,,,,,https://www.redfin.com/MD/Baltimore/3206-Ramona-Ave-21213/home/11112602,,,N,Y,39.3241807,-76.5647299
PAST SALE,,Townhouse,2026 W Lanvale St,Baltimore,MD,21217,73600,,,,,1080,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2026-W-Lanvale-St-21217/home/10928427,,,N,Y,39.2976201,-76.6501344
PAST SALE,,Townhouse,716 E 43rd St,Baltimore,MD,21212,230000,,1,,1596,1896,1905,,144,,,,,https://www.redfin.com/MD/Baltimore/716-E-43rd-St-21212/home/11192685,,,N,Y,39.3421936,-76.6057397
PAST SALE,,Single Family Residential,3799 Juniper Rd,Baltimore,MD,21218,525000,,2,,2014,7231,1920,,261,,,,,https://www.redfin.com/MD/Baltimore/3799-Juniper-Rd-21218/home/10851515,,,N,Y,39.3341343,-76.6102535
PAST SALE,,Townhouse,1223 S Carey St,Baltimore,MD,21230,73000,,1,,1288,1050,1900,,57,,,,,https://www.redfin.com/MD/Baltimore/1223-S-Carey-St-21230/home/11000401,,,N,Y,39.2801517,-76.6344376
PAST SALE,,Other,3917 Bateman Ave,Baltimore,MD,21216,55000,,,,,7500,,,,,,,,https://www.redfin.com/MD/Baltimore/3917-Bateman-Ave-21216/home/10913510,,,N,Y,39.3172894,-76.684223
PAST SALE,,Townhouse,605 48th St,Baltimore,MD,21224,175000,,1.5,,1574,2000,1952,,111,,,,,https://www.redfin.com/MD/Baltimore/605-48th-St-21224/home/9345651,,,N,Y,39.2844914,-76.524782
PAST SALE,November-18-2022,Townhouse,2623 Boone St,Baltimore,MD,21218,240000,3,1,Ward 9,1300,960,1941,,185,,Sold,,,https://www.redfin.com/MD/Baltimore/2623-Boone-St-21218/home/10807829,BRIGHT MLS,MDBA2068676,N,Y,39.3201226,-76.6084732
PAST SALE,December-9-2022,Townhouse,810 N Patterson Park Ave,Baltimore,MD,21205,311466,3,2,Ward 7,,,1920,,,57,Sold,,,https://www.redfin.com/MD/Baltimore/810-N-Patterson-Park-Ave-21205/home/10769775,BRIGHT MLS,MDBA2045332,N,Y,39.3000867,-76.5854249
PAST SALE,,Townhouse,1439 Richardson St,Baltimore,MD,21230,244000,,2,,992,724,1875,,246,,,,,https://www.redfin.com/MD/Baltimore/1439-Richardson-St-21230/home/11023712,,,N,Y,39.2688388,-76.5912778
PAST SALE,,Townhouse,404 S Augusta Ave,Baltimore,MD,21229,59000,,1,,1590,2247,1910,,37,,,,,https://www.redfin.com/MD/Baltimore/404-S-Augusta-Ave-21229/home/10970716,,,N,Y,39.2797225,-76.6847355
PAST SALE,December-21-2022,Townhouse,2325 Calverton Heights Ave,Baltimore,MD,21216,150000,4,2,Ward 16,1314,,1927,,114,,Sold,,,https://www.redfin.com/MD/Baltimore/2325-Calverton-Heights-Ave-21216/home/10949224,BRIGHT MLS,MDBA2025470,N,Y,39.2975395,-76.6545763
PAST SALE,,Townhouse,1813 Ramsay St,Baltimore,MD,21223,110240,,,,,720,1915,,,,,,,https://www.redfin.com/MD/Baltimore/1813-Ramsay-St-21223/home/10962863,,,N,Y,39.2830515,-76.6452959
PAST SALE,,Townhouse,1917 N Fulton Ave,Baltimore,MD,21217,113000,,,,,1610,1920,,,,,,,https://www.redfin.com/MD/Baltimore/1917-N-Fulton-Ave-21217/home/10897337,,,N,Y,39.3106188,-76.6461107
PAST SALE,,Townhouse,4101 Morrison Ct,Curtis Bay,MD,21226,70000,,1,,832,840,1920,,84,,,,,https://www.redfin.com/MD/Curtis-Bay/4101-Morrison-Ct-21226/home/11057470,,,N,Y,39.2283071,-76.5879247
PAST SALE,,Townhouse,2327 Calverton Heights Ave,Baltimore,MD,21216,130000,,1,,1314,1504,1927,,99,,,,,https://www.redfin.com/MD/Baltimore/2327-Calverton-Heights-Ave-21216/home/10949225,,,N,Y,39.2975364,-76.6546227
PAST SALE,,Townhouse,606 Charraway Rd,Baltimore,MD,21229,85000,,1,,896,1600,1964,,95,,,,,https://www.redfin.com/MD/Baltimore/606-Charraway-Rd-21229/home/11032565,,,N,Y,39.2748982,-76.697256
PAST SALE,,Townhouse,1640 N Caroline St,Baltimore,MD,21213,110000,,,,,1494,1920,,,,,,,https://www.redfin.com/MD/Baltimore/1640-N-Caroline-St-21213/home/10811444,,,N,Y,39.3093459,-76.5985026
PAST SALE,,Townhouse,501 Rappolla St,Baltimore,MD,21224,175000,,1,,1760,1445,1924,,99,,,,,https://www.redfin.com/MD/Baltimore/501-Rappolla-St-21224/home/11060714,,,N,Y,39.2867949,-76.5527264
PAST SALE,,Townhouse,621 N Highland Ave,Baltimore,MD,21205,72000,,1,,1252,1142,1927,,58,,,,,https://www.redfin.com/MD/Baltimore/621-N-Highland-Ave-21205/home/11091226,,,N,Y,39.2987505,-76.5695635
PAST SALE,,Townhouse,3128 Oakfield Ave,Baltimore,MD,21216,55000,,2,,1606,4339,1926,,34,,,,,https://www.redfin.com/MD/Baltimore/3128-Oakfield-Ave-21216/home/10882790,,,N,Y,39.3226608,-76.6863135
PAST SALE,,Townhouse,403 S Lehigh St,Baltimore,MD,21224,249900,,2,,1540,968,1915,,162,,,,,https://www.redfin.com/MD/Baltimore/403-S-Lehigh-St-21224/home/11081325,,,N,Y,39.2878598,-76.5579406
PAST SALE,,Townhouse,11 S Bernice Ave,Baltimore,MD,21229,75000,,1,,1280,1429,1940,,59,,,,,https://www.redfin.com/MD/Baltimore/11-S-Bernice-Ave-21229/home/10993682,,,N,Y,39.2855115,-76.6694845
PAST SALE,,Townhouse,433 Schwartz Ave,Baltimore,MD,21212,138900,,1.5,,1224,4131,1918,,113,,,,,https://www.redfin.com/MD/Baltimore/433-Schwartz-Ave-21212/home/9658265,,,N,Y,39.3723527,-76.6121769
PAST SALE,,Single Family Residential,1815 Thornbury Rd,Baltimore,MD,21209,680000,,2.5,,3822,60548,1856,,178,,,,,https://www.redfin.com/MD/Baltimore/1815-Thornbury-Rd-21209/home/11164433,,,N,Y,39.3683975,-76.6590715
PAST SALE,November-23-2022,Townhouse,2711 Hampden Ave,Baltimore,MD,21211,150000,3,1,Ward 12,1138,1306,1900,,132,,Sold,,,https://www.redfin.com/MD/Baltimore/2711-Hampden-Ave-21211/home/10842264,BRIGHT MLS,MDBA2068026,N,Y,39.3195899,-76.6232766
PAST SALE,January-24-2023,Townhouse,1602 Cole St,Baltimore,MD,21223,35000,3,1,Ward 19,,6534,1915,,,,Sold,,,https://www.redfin.com/MD/Baltimore/1602-Cole-St-21223/home/10963254,BRIGHT MLS,MDBA2070548,N,Y,39.2823356,-76.6424004
PAST SALE,,Townhouse,606 N Potomac St,Baltimore,MD,21205,129743,,1,,1532,927,1915,,85,,,,,https://www.redfin.com/MD/Baltimore/606-N-Potomac-St-21205/home/10774213,,,N,Y,39.2984501,-76.5754119
PAST SALE,November-15-2022,Townhouse,2305 Bright Leaf Way,Baltimore,MD,21209,395000,3,3.5,Ward 27,1912,,1986,,207,108,Sold,,,https://www.redfin.com/MD/Baltimore/2305-Bright-Leaf-Way-21209/home/11164213,BRIGHT MLS,MDBA2065406,N,Y,39.3692698,-76.6703968
PAST SALE,,Single Family Residential,6903 Pebbleton Ct,Baltimore,MD,21209,975000,,3.5,,3476,22956,2009,,280,,,,,https://www.redfin.com/MD/Baltimore/6903-Pebbleton-Ct-21209/home/9708734,,,N,Y,39.37988,-76.6858011
PAST SALE,,Single Family Residential,3912 W Cold Spring Ln,Baltimore,MD,21215,146000,,2,,1950,6000,1900,,75,,,,,https://www.redfin.com/MD/Baltimore/3912-W-Cold-Spring-Ln-21215/home/10903119,,,N,Y,39.3353484,-76.682666
PAST SALE,,Townhouse,2020 Dukeland St,Baltimore,MD,21216,82000,,,,,1892,1927,,,,,,,https://www.redfin.com/MD/Baltimore/2020-Dukeland-St-21216/home/10887320,,,N,Y,39.3112498,-76.664384
PAST SALE,,Townhouse,1230 N Gilmor St,Baltimore,MD,21217,45000,,,,,1050,1920,,,,,,,https://www.redfin.com/MD/Baltimore/1230-N-Gilmor-St-21217/home/10925988,,,N,Y,39.303073,-76.6434146
PAST SALE,,Townhouse,1826 Jackson St,Baltimore,MD,21230,537600,,1,,1096,960,1920,,491,,,,,https://www.redfin.com/MD/Baltimore/1826-Jackson-St-21230/home/11020976,,,N,Y,39.2692733,-76.6050214
PAST SALE,,Townhouse,3130 Lawnview Ave,Baltimore,MD,21213,95000,,1,,1280,1600,1926,,74,,,,,https://www.redfin.com/MD/Baltimore/3130-Lawnview-Ave-21213/home/10801445,,,N,Y,39.3197905,-76.5737459
PAST SALE,,Townhouse,402 S Washington St,Baltimore,MD,21231,134000,,1,,1012,690,1890,,132,,,,,https://www.redfin.com/MD/Baltimore/402-S-Washington-St-21231/home/10747437,,,N,Y,39.2866289,-76.5889953
PAST SALE,November-28-2022,Single Family Residential,4809 Olney Rd,Baltimore,MD,21215,283250,5,2,Ward 27,2667,22499,1925,,106,,Sold,,,https://www.redfin.com/MD/Baltimore/4809-Olney-Rd-21215/home/11169869,BRIGHT MLS,MDBA2053606,N,Y,39.3475295,-76.6641246
PAST SALE,,Single Family Residential,5901 Falls Rd,Baltimore,MD,21209,385000,,2,,1541,15246,1880,,250,,,,,https://www.redfin.com/MD/Baltimore/5901-Falls-Rd-21209/home/11159803,,,N,Y,39.368834,-76.6483002
PAST SALE,,Townhouse,2560 Aisquith St,Baltimore,MD,21218,52500,,,,,1125,1920,,,,,,,https://www.redfin.com/MD/Baltimore/2560-Aisquith-St-21218/home/10814118,,,N,Y,39.3189363,-76.5969277
PAST SALE,,Townhouse,3021 Janice Ave,Baltimore,MD,21230,117000,,1,,1024,1616,1958,,114,,,,,https://www.redfin.com/MD/Baltimore/3021-Janice-Ave-21230/home/11040939,,,N,Y,39.2552247,-76.6519082
