CITY,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,YEAR BUILT,PRICE/SQFT
Detroit,121000.0,3.0,1.0,Det 6-8 Grfld-Dequindre,1617.0,1935.0,75.0
Detroit,420000.0,5.0,3.0,Det 6-8 Grfld-Dequindre,2646.0,1926.0,159.0
Detroit,55000.0,3.0,1.0,"Det - 6 To 8, Grnfld To Limits",1010.0,1951.0,54.0
Detroit,262000.0,8.0,4.0,Det: Livernois-I75 6-Gd River,4469.0,1908.0,59.0
Detroit,615000.0,5.0,2.0,Det Woodward-Mcclellan/So Mack,4042.0,1900.0,152.0
Detroit,185000.0,6.0,2.0,Det: Livernois-I75 6-Gd River,2600.0,1928.0,71.0
Detroit,70000.0,4.0,1.0,Det 6-8 Grfld-Dequindre,1039.0,1941.0,67.0
Detroit,187000.0,3.0,2.0,Det Con-Mors/Grat. Hstn/7 Mack,1612.0,1941.0,116.0
Detroit,100000.0,3.0,1.0,Det 6-Tire - Grnfld - Livernois,1016.0,1939.0,98.0
Detroit,33240.0,3.0,1.0,Det - Joy-Dbn Ht Grnfld-Limits,888.0,1943.0,37.0
Warren,94900.0,3.0,1.0,Warren,888.0,1948.0,107.0
Detroit,38000.0,3.0,1.0,Det 8 To Gratiot/Houston To 7,899.0,1943.0,42.0
Detroit,147900.0,3.0,1.0,"Det - 6 To 8, Grnfld To Limits",1015.0,1954.0,146.0
Warren,146000.0,3.0,1.0,Warren,1016.0,1947.0,144.0
Detroit,112.0,4.0,2.0,Det 8 To Gratiot/Houston To 7,1529.0,1929.0,0.0
Detroit,275500.0,3.0,2.0,Det - Schcraft-6 Grnfld-Limits,2181.0,1939.0,126.0
Detroit,35000.0,3.0,1.0,Det - Joy-Dbn Ht Grnfld-Limits,774.0,1949.0,45.0
Detroit,95000.0,3.0,1.0,Det Con-Mors/Grat. Hstn/7 Mack,741.0,1946.0,128.0
Detroit,109000.0,3.0,1.0,Det Con-Mors/Grat. Hstn/7 Mack,1492.0,1938.0,73.0
Detroit,67500.0,3.0,1.0,Det 6-Tire - Grnfld - Livernois,1153.0,1928.0,59.0
Detroit,55000.0,3.0,1.0,East Park Manor No 3,944.0,1943.0,58.0
Detroit,210000.0,4.0,3.0,Det - Joy-Dbn Ht Grnfld-Limits,1250.0,1936.0,168.0
Detroit,160000.0,3.0,1.0,"Det - 6 To 8, Grnfld To Limits",1417.0,1946.0,113.0
Detroit,73500.0,3.0,2.0,Det South Of Grand River,1212.0,1949.0,61.0
Detroit,72000.0,3.0,1.0,Det - Schcraft-6 Grnfld-Limits,1487.0,1939.0,48.0
Detroit,30000.0,4.0,2.0,Det: Livernois-I75 6-Gd River,3090.0,1921.0,10.0
Detroit,16100.0,3.0,2.0,Det: Joy-Schoolcraft Grnfld-Limi,1362.0,1963.0,12.0
Detroit,165000.0,3.0,1.0,Det South Of Grand River,1450.0,1909.0,114.0
Detroit,50000.0,3.0,1.0,Det - Joy-Dbn Ht Grnfld-Limits,960.0,1950.0,52.0
Detroit,167000.0,6.0,2.0,Det: 6-Mack I75-Conner,1140.0,1922.0,146.0
Detroit,36001.0,4.0,1.0,Det Con-Mors/Grat. Hstn/7 Mack,1261.0,1938.0,29.0
Detroit,61000.0,3.0,1.0,Det - Joy-Dbn Ht Grnfld-Limits,981.0,1946.0,62.0
Detroit,49000.0,5.0,1.0,Det 6-Tire - Grnfld - Livernois,2670.0,1922.0,18.0
Detroit,80501.0,4.0,2.0,"Det - 6 To 8, Grnfld To Limits",1643.0,1968.0,49.0
Warren,86000.0,3.0,1.0,Warren,888.0,1957.0,97.0
Detroit,142000.0,3.0,1.0,Det South Of Grand River,960.0,1915.0,148.0
Detroit,25500.0,2.0,1.0,Frischkorns Grand Dale No 8 (plats),672.0,1940.0,38.0
Detroit,249000.0,4.0,1.0,Det: Livernois-I75 6-Gd River,1658.0,1920.0,150.0
Detroit,33000.0,3.0,2.0,Det - Joy-Dbn Ht Grnfld-Limits,1421.0,1938.0,23.0
Detroit,105000.0,2.0,1.0,Det 6-Tire - Grnfld - Livernois,933.0,1940.0,113.0
Detroit,47000.0,3.0,1.0,Lewis Gardens,1075.0,1952.0,44.0
Detroit,55000.0,3.0,1.0,Det - Joy-Dbn Ht Grnfld-Limits,1419.0,1951.0,39.0
Detroit,28000.0,3.0,1.0,Det 6-8 Dequindre To Conner,855.0,1949.0,33.0
Detroit,125000.0,3.0,1.0,Det: Mcclellan East/Mack To Shor,1228.0,1923.0,102.0
Detroit,49000.0,3.0,1.0,Det 6-8 Dequindre To Conner,1200.0,1943.0,41.0
Detroit,72000.0,3.0,1.0,"Det - 6 To 8, Grnfld To Limits",1324.0,1954.0,54.0
Detroit,65500.0,3.0,1.0,Det - Schcraft-6 Grnfld-Limits,1043.0,1950.0,63.0
Detroit,142000.0,3.0,2.0,"Det - 6 To 8, Grnfld To Limits",1000.0,1924.0,142.0
Detroit,41500.0,3.0,1.0,"Det - 6 To 8, Grnfld To Limits",950.0,1950.0,44.0
Detroit,25500.0,2.0,1.0,Det - Schcraft-6 Grnfld-Limits,672.0,1940.0,38.0
Detroit,99000.0,3.0,2.0,Det Con-Mors/Grat. Hstn/7 Mack,1410.0,1940.0,70.0
Detroit,46000.0,2.0,1.0,Det South Of Grand River,957.0,1915.0,48.0
Detroit,30000.0,3.0,1.0,Det Con-Mors/Grat. Hstn/7 Mack,1616.0,1928.0,19.0
Detroit,265000.0,4.0,3.0,Det: Livernois-I75 6-Gd River,2206.0,1926.0,120.0
Detroit,140000.0,3.0,2.0,"Det - 6 To 8, Grnfld To Limits",1210.0,1956.0,116.0
Detroit,91500.0,3.0,1.0,Det - Joy-Dbn Ht Grnfld-Limits,1200.0,1951.0,76.0
Detroit,22750.0,3.0,1.0,Det 6-Tire - Grnfld - Livernois,1166.0,1941.0,20.0
Grosse Pointe Park,335000.0,3.0,1.0,Windmill Pointe Sub,1532.0,1947.0,219.0
Detroit,32500.0,4.0,2.0,Det: Livernois-I75 6-Gd River,1883.0,1925.0,17.0
Detroit,125000.0,5.0,2.0,Det Con-Mors/Grat. Hstn/7 Mack,2667.0,1925.0,47.0
Detroit,45000.0,3.0,1.0,Det Con-Mors/Grat. Hstn/7 Mack,1282.0,1941.0,35.0
Detroit,22000.0,3.0,1.0,Det Con-Mors/Grat. Hstn/7 Mack,925.0,1942.0,24.0
Detroit,53000.0,4.0,2.0,Det: Livernois-I75 6-Gd River,1617.0,1921.0,33.0
Detroit,130000.0,3.0,1.0,Det 6-Tire - Grnfld - Livernois,1456.0,1939.0,89.0
Detroit,80000.0,3.0,2.0,Det South Of Grand River,1455.0,1916.0,55.0
Detroit,210000.0,4.0,2.0,Det South Of Grand River,1422.0,1909.0,148.0
Detroit,78500.0,3.0,1.0,Det 6-8 Grfld-Dequindre,1527.0,1930.0,51.0
Detroit,42000.0,2.0,1.0,"Det - 6 To 8, Grnfld To Limits",810.0,1944.0,52.0
Detroit,10250.0,3.0,1.0,Det: 6-Mack I75-Conner,1368.0,1925.0,7.0
Detroit,35400.0,3.0,1.0,Oakmans Robt Livernois Ave & Dexter Ave,1356.0,1930.0,26.0
Dearborn,285000.0,4.0,3.0,Dearborn,2429.0,1949.0,117.0
Detroit,40000.0,8.0,8.0,Det: Mcclellan East/Mack To Shor,4810.0,1908.0,8.0
Grosse Pointe Park,425000.0,5.0,1.0,The Grosse Pointe Park Corp Sub,2777.0,1928.0,153.0
Detroit,130000.0,6.0,3.0,Det 6-8 Grfld-Dequindre,2559.0,1929.0,51.0
Detroit,110000.0,2.0,1.0,Det 6-8 Dequindre To Conner,1200.0,1968.0,92.0
Detroit,60000.0,3.0,1.0,Det - Joy-Dbn Ht Grnfld-Limits,1018.0,1926.0,59.0
Detroit,34000.0,3.0,1.0,"Det - 6 To 8, Grnfld To Limits",957.0,1947.0,36.0
Detroit,72000.0,3.0,1.0,Det South Of Grand River,868.0,1959.0,83.0
Detroit,90500.0,3.0,3.0,"Det - 6 To 8, Grnfld To Limits",839.0,1941.0,108.0
Detroit,105000.0,4.0,2.0,Det 6-8 Grfld-Dequindre,2154.0,1928.0,49.0
Detroit,25000.0,3.0,1.0,Det 6-8 Dequindre To Conner,980.0,1949.0,26.0
Detroit,36000.0,2.0,1.0,Det Con-Mors/Grat. Hstn/7 Mack,774.0,1942.0,47.0
Detroit,55000.0,3.0,1.0,"Det - 6 To 8, Grnfld To Limits",969.0,1940.0,57.0
Houston,225000.0,3.0,2.0,Steeplechase,1292.0,1984.0,174.0
Kingwood,238000.0,3.0,2.0,Woodland Hills Village Sec 09,1821.0,1977.0,131.0
Houston,375000.0,4.0,2.0,Winchester Country Trails,2512.0,1983.0,149.0
Houston,190000.0,3.0,1.0,Beverly Hills Sec 05 R/p,1059.0,1962.0,179.0
Houston,129900.0,3.0,2.0,Sussex Condo West,1109.0,1966.0,117.0
Houston,245000.0,3.0,3.0,Ponderosa Park Twnhms Sec 01,2076.0,2006.0,118.0
Houston,249000.0,3.0,2.0,Northridge Park,2140.0,2001.0,116.0
Houston,411000.0,3.0,2.0,Shadow Oaks,1593.0,1956.0,258.0
Houston,545000.0,3.0,3.0,Barnes West Add,2952.0,2014.0,185.0
Houston,160000.0,2.0,2.0,S Braeswood Condo Ph 01,980.0,1980.0,163.0
Houston,499000.0,5.0,3.0,Riata Ranch,3974.0,2002.0,126.0
Houston,325000.0,4.0,2.0,Macgregor Park Estates Sec 03,1925.0,2015.0,169.0
Houston,525000.0,4.0,2.0,Wilchester Sec 03,2593.0,1969.0,202.0
Houston,575000.0,3.0,3.0,Reserve/moritz,2826.0,2017.0,203.0
Houston,310000.0,1.0,1.0,West Webster Lofts,1450.0,2014.0,214.0
Houston,500000.0,3.0,3.0,Hyde Park Crescent,2813.0,1999.0,178.0
Houston,165000.0,3.0,1.0,Beverly Hills Sec 08,1406.0,1964.0,117.0
Houston,500000.0,3.0,2.0,Royal Oaks Landing,2247.0,2022.0,223.0
Houston,599000.0,3.0,2.0,Campbell Oaks,2456.0,2021.0,244.0
Houston,645000.0,3.0,3.0,Shearn Heights,2265.0,2023.0,285.0
Houston,1112966.0,5.0,5.0,The Parkway at Eldridge,4970.0,2021.0,224.0
Houston,107500.0,1.0,1.0,Courtyards/3 Fountains,616.0,1968.0,175.0
Katy,235000.0,3.0,2.0,Mason Crk Village,1448.0,2009.0,162.0
Houston,115000.0,3.0,2.0,Wildflower Green T/h Sec 02,1251.0,1979.0,92.0
Houston,550000.0,3.0,2.0,Flying Acres,3475.0,1965.0,158.0
Houston,575000.0,3.0,3.0,Timbergrove Heights,2245.0,2023.0,256.0
Houston,399990.0,3.0,3.0,Dennis Heights,1905.0,2021.0,210.0
Houston,152000.0,2.0,1.0,Bristol Place,1287.0,1950.0,118.0
Houston,479900.0,3.0,3.0,Fisher Street Place,2177.0,2022.0,220.0
Houston,35000.0,2.0,2.0,Oakwood Gardens Condo Llc,1027.0,1972.0,34.0
Houston,434900.0,3.0,3.0,Delano Park,1730.0,2022.0,251.0
Houston,270000.0,4.0,3.0,Carverdale Sec 04,1620.0,1945.0,167.0
Houston,205000.0,4.0,2.0,Lakewood Forest Sec 09,2615.0,1979.0,78.0
Houston,399999.0,0.0,2.0,North City Homes,2300.0,2022.0,174.0
Houston,405000.0,1.0,1.0,Private Residences Condo,972.0,1982.0,417.0
Houston,269990.0,3.0,2.0,Livingston Estates Par R/p,1358.0,2022.0,199.0
Spring Valley Village,1765000.0,4.0,4.0,West Pk Partial Replat #1,4484.0,2022.0,394.0
Houston,449500.0,3.0,3.0,Spring Branch,2000.0,2022.0,225.0
Houston,634900.0,3.0,3.0,Shearn Heights,2265.0,2023.0,280.0
Houston,1970000.0,4.0,3.0,Houston Heights,3854.0,1889.0,511.0
Katy,280000.0,3.0,2.0,Lakes/mason Park Sec 4,1700.0,2014.0,165.0
Houston,165000.0,3.0,2.0,Chasewood Meadows,1200.0,2003.0,138.0
Houston,359900.0,3.0,2.0,Johanna Landing,1487.0,2022.0,242.0
Houston,312400.0,4.0,2.0,Clearwick,1814.0,2022.0,172.0
Houston,185000.0,3.0,3.0,Sharpstown Country Club Terrac,1941.0,1966.0,95.0
Houston,299750.0,1.0,1.0,Woodway Condo,1214.0,1975.0,247.0
Houston,360000.0,3.0,2.0,Spring Branch Woods Sec 01,1749.0,1953.0,206.0
Houston,224900.0,1.0,1.0,Piedmont/river Oaks,1095.0,2006.0,205.0
Houston,575000.0,7.0,7.0,Houmont Park Sec 01,1344.0,1964.0,428.0
Houston,235000.0,3.0,2.0,Bammel Trace Sec 1,1906.0,2015.0,123.0
Houston,299990.0,4.0,3.0,Clearwick,2029.0,2022.0,148.0
Houston,1520000.0,4.0,4.0,Oak Forest,4074.0,2022.0,373.0
Houston,180000.0,3.0,2.0,Townley Place,1120.0,2005.0,161.0
Houston,319990.0,3.0,2.0,Emma Lou Crossing,1504.0,2022.0,213.0
Houston,346000.0,3.0,2.0,Regent Square Brownstones,3065.0,2008.0,113.0
Houston,429000.0,3.0,2.0,Martin Court,1950.0,2022.0,220.0
Houston,250000.0,3.0,2.0,Concord Bridge Sec 07,1578.0,1985.0,158.0
Houston,195000.0,2.0,2.0,Northbrook Village Ph 02,2735.0,1973.0,71.0
Houston,650000.0,4.0,2.0,Braes Heights,2598.0,1952.0,250.0
Houston,337000.0,4.0,2.0,Weisenberger City Sec #2,2622.0,1997.0,129.0
Houston,114999.0,3.0,1.0,Home Owned Estates Sec 02a,1374.0,1952.0,84.0
Houston,196000.0,3.0,2.0,Wellington Park Reserve D Un 145,1505.0,1978.0,130.0
Katy,345000.0,4.0,2.0,Memorial Pkwy Sec 09,3386.0,1999.0,102.0
Houston,225000.0,3.0,3.0,Woodforest,2432.0,1984.0,93.0
Houston,414900.0,5.0,3.0,Lakewood Forest,3171.0,1978.0,131.0
Houston,299900.0,4.0,2.0,Copperfield Southcrk Village 01,2576.0,1990.0,116.0
Houston,210000.0,2.0,2.0,Memorial Club TH 1,1264.0,1973.0,166.0
Houston,370000.0,6.0,2.0,Furray Villas,2300.0,2023.0,161.0
Houston,425000.0,4.0,2.0,Country Village Sec 01 R/p,2366.0,1972.0,180.0
Houston,529900.0,3.0,3.0,Waters Edge Sec 6,3203.0,2016.0,165.0
Houston,430000.0,2.0,2.0,Twenty Nine Eleven Helena Th,1954.0,1998.0,220.0
Houston,160000.0,3.0,2.0,Wingate Sec 01 Patio Homes,1745.0,1979.0,92.0
Houston,199900.0,4.0,3.0,Fairgreen Sec 02,1900.0,1968.0,105.0
Houston,124999.0,3.0,1.0,Belfort Park Sec 01,1224.0,1950.0,102.0
Houston,175000.0,2.0,2.0,Clear Lake City Sec 01,1248.0,1974.0,140.0
Katy,384000.0,4.0,2.0,Cornerstone Place,2328.0,1983.0,165.0
Houston,170000.0,1.0,1.0,University Park Place Condo,560.0,1970.0,304.0
Houston,250000.0,3.0,2.0,Meadow Green Sec 03,1938.0,1986.0,129.0
Houston,370000.0,6.0,2.0,Furray Villas,2300.0,2023.0,161.0
Cypress,363211.0,3.0,2.0,Towne Lake Lakeshore,1785.0,2022.0,203.0
Houston,250000.0,2.0,2.0,Copper Grove,1769.0,1995.0,141.0
Houston,235000.0,4.0,2.0,Victorian Village Apts Sec 02,2128.0,1970.0,110.0
Houston,1195000.0,3.0,3.0,Arlington Court,3305.0,1994.0,362.0
Houston,389000.0,3.0,3.0,Whitaker Cottages/west 23rd St,1934.0,2009.0,201.0
Houston,270000.0,5.0,2.0,Champions Xings Sec 01,2904.0,2006.0,93.0
Houston,350000.0,3.0,2.0,Summerwood Sec 22,2549.0,2006.0,137.0
Houston,185000.0,3.0,1.0,Northwood Manor Sec 02,1163.0,1964.0,159.0
Houston,480000.0,3.0,3.0,Dolce Midtown,2094.0,2022.0,229.0
Houston,150000.0,4.0,2.0,Brookfield Sec 01 R/p A & Ext,1865.0,1974.0,80.0
Houston,200000.0,4.0,2.0,Oak Creek Village Sec 02,2270.0,1970.0,88.0
Houston,265000.0,4.0,2.0,Elm Grove Village Sec 01,2322.0,1978.0,114.0
Houston,170000.0,3.0,2.0,Sterling Green Sec 07,1887.0,1979.0,90.0
Houston,230000.0,3.0,2.0,Ashcreek,1742.0,1999.0,132.0
Houston,220000.0,3.0,2.0,Glenshire Patio Homes,1472.0,1977.0,149.0
Houston,300000.0,3.0,2.0,Winchester Country Sec 01,1974.0,1988.0,152.0
Houston,210000.0,3.0,2.0,North Forest Sec 02,1577.0,1971.0,133.0
Houston,199000.0,3.0,2.0,Green Park,1220.0,1999.0,163.0
Houston,219900.0,3.0,2.0,Glenshire Patio Homes,1766.0,1978.0,125.0
Houston,330000.0,4.0,3.0,Olde Oaks,3315.0,1983.0,100.0
Houston,535000.0,3.0,3.0,Estates/summer Street Rep 1,2302.0,2016.0,232.0
Houston,275000.0,3.0,2.0,Sycamore Vly Sec 01,2472.0,1980.0,111.0
Houston,395000.0,4.0,3.0,Wunderlich Residential,2650.0,2022.0,149.0
Houston,569990.0,3.0,3.0,West End,1984.0,2022.0,287.0
Houston,349900.0,4.0,2.0,Lakes/pine Forest Sec 04,2237.0,2010.0,156.0
Tomball,250000.0,4.0,2.0,Miramar Lake,1696.0,2003.0,147.0
Houston,1325000.0,3.0,3.0,Houston Heights Add,3407.0,2006.0,389.0
Houston,404990.0,3.0,2.0,Emile District,1824.0,2022.0,222.0
Missouri City,327990.0,4.0,2.0,Parks Edge,2045.0,2022.0,160.0
Houston,498500.0,4.0,3.0,Canyon Lakes At Stonegate Sec,3312.0,2003.0,151.0
Houston,130000.0,2.0,2.0,Whisper Walk T/h Condo,1120.0,1978.0,116.0
Houston,280000.0,3.0,2.0,Brays Forest Sec 02 R/p,1589.0,1970.0,176.0
Houston,400000.0,4.0,2.0,Willowlake,3041.0,1996.0,132.0
Houston,2520000.0,3.0,3.0,River Oaks,3734.0,1950.0,675.0
Houston,340000.0,4.0,2.0,Huntwick Forest,2399.0,1973.0,142.0
Houston,245000.0,4.0,2.0,Elm Grove Village Sec 02,1752.0,1983.0,140.0
Houston,192000.0,3.0,2.0,Bear Creek Village Sec 02 R/p,1718.0,1975.0,112.0
Houston,100500.0,3.0,1.0,Edgewood,1280.0,1940.0,79.0
Houston,424689.0,3.0,3.0,Courtyards/shady Acres,1945.0,2010.0,218.0
Houston,429900.0,3.0,3.0,Capitol Oaks,2301.0,2013.0,187.0
Houston,399000.0,3.0,1.0,North Norhill,1290.0,1927.0,309.0
Houston,495000.0,3.0,2.0,Houston Heights Anx,1889.0,2006.0,262.0
Houston,407950.0,3.0,3.0,Upper West End,1838.0,2007.0,222.0
Houston,525000.0,3.0,2.0,Lazybrook Add,1394.0,1960.0,377.0
Houston,125000.0,3.0,1.0,Ralston,924.0,1958.0,135.0
Houston,249900.0,4.0,2.0,Green Ridge North Sec 03,1285.0,1980.0,194.0
Crosby,240000.0,3.0,2.0,Indian Shores Sec 04,2098.0,1981.0,114.0
Kingwood,259900.0,3.0,2.0,Mills Branch Village,1952.0,1990.0,133.0
Nassau Bay,355500.0,4.0,2.0,Nassau Bay Sec 06,2296.0,1967.0,155.0
Webster,160000.0,2.0,2.0,Egret Bay Villas,900.0,1983.0,178.0
Houston,539000.0,2.0,1.0,Houston Heights Annex,1258.0,1930.0,428.0
Houston,189999.0,3.0,2.0,Fontaine Place Sec 04,1344.0,1960.0,141.0
Houston,425000.0,4.0,3.0,Grand Oaks,3553.0,2020.0,120.0
Houston,200000.0,3.0,2.0,Covered Bridge Condo Ph 02,1656.0,1974.0,121.0
Houston,145000.0,2.0,2.0,Hammerly Woods Condo,1294.0,1976.0,112.0
Houston,285000.0,3.0,2.0,Briarhills,1887.0,1980.0,151.0
Houston,120000.0,3.0,1.0,Sunnyside Gardens,1356.0,1945.0,88.0
Houston,545000.0,4.0,3.0,Briarmeadow,2720.0,1960.0,200.0
Houston,240000.0,4.0,2.0,Huntington Village Sec 03,1971.0,1975.0,122.0
Houston,365000.0,4.0,2.0,Northfork Sec 07,2326.0,1997.0,157.0
Kingwood,241900.0,3.0,2.0,Woodland Hills,1540.0,1977.0,157.0
Houston,350000.0,4.0,3.0,Aberdeen Trails Sec 02,2764.0,1998.0,127.0
Houston,185000.0,3.0,2.0,Brays Village East Sec 01,1882.0,1979.0,98.0
Houston,329777.0,4.0,2.0,Maplewood South,2555.0,1965.0,129.0
Houston,550000.0,4.0,3.0,Pemberton Circle,3218.0,2002.0,171.0
Houston,1089460.0,4.0,4.0,Summit Place,5413.0,2004.0,201.0
Houston,119900.0,3.0,1.0,Inwood Terrace,1481.0,1957.0,81.0
Houston,125000.0,2.0,1.0,Spring Point Condo Ph 02,927.0,1982.0,135.0
Houston,275000.0,4.0,2.0,Meadowbrook Sec A Ext,1525.0,1945.0,180.0
Houston,310000.0,4.0,2.0,Northveiw Place Sec 01,2554.0,2001.0,121.0
Houston,269000.0,3.0,1.0,Pinemont Plaza Sec 01,1158.0,1972.0,232.0
Houston,295000.0,4.0,2.0,Cutten Green,2674.0,1994.0,110.0
Houston,285000.0,3.0,2.0,Oak Park Ridge Sec 04,1500.0,2004.0,190.0
Houston,185000.0,3.0,3.0,Liberty Heights,1298.0,1940.0,143.0
Spring,200000.0,3.0,2.0,Greengate Place Sec 01,1444.0,1976.0,139.0
Kingwood,449000.0,5.0,3.0,Woodstream,3374.0,1997.0,133.0
Houston,155000.0,3.0,1.0,Forest Hill,1478.0,1937.0,105.0
Houston,335000.0,2.0,2.0,West Twenty 06 Street T H 02,1582.0,2003.0,212.0
Houston,240000.0,3.0,2.0,Clear Lake City,1693.0,1964.0,142.0
Houston,220000.0,3.0,2.0,Sablechase Sec 04 Ph 01,1200.0,1996.0,183.0
Houston,235000.0,4.0,1.0,Echo Glen,1316.0,1950.0,179.0
Houston,169000.0,2.0,1.0,River Oaks T/h Condo,1068.0,1956.0,158.0
Houston,950000.0,3.0,2.0,Ashland East,2304.0,2017.0,412.0
Houston,404990.0,3.0,3.0,Dennis Heights,1905.0,2022.0,213.0
Houston,799000.0,4.0,3.0,Mandell Heights,4172.0,2001.0,192.0
Houston,390000.0,3.0,3.0,Lovejoy,2040.0,2015.0,191.0
Houston,370000.0,4.0,3.0,Plantation At Woodforest Sec 1,2997.0,1999.0,123.0
Houston,365000.0,3.0,2.0,Wunderlich Residential,2212.0,2022.0,165.0
Houston,425000.0,3.0,3.0,West Grove Villas,2203.0,2013.0,193.0
Houston,179900.0,2.0,1.0,Glenmont Place T/h Condo,990.0,1978.0,182.0
Houston,324900.0,5.0,2.0,Candlelight Oaks Sec 02 R/p,2981.0,1967.0,109.0
Houston,339990.0,4.0,2.0,Sharpstown Country Cl Estate 0,1874.0,1969.0,181.0
Houston,244900.0,2.0,2.0,Contemporary South Twnhse Condo,1548.0,2016.0,158.0
Houston,79990.0,3.0,1.0,East Sunnyside Court Sec 01,1232.0,1945.0,65.0
Houston,179500.0,3.0,1.0,Beverly Hills Sec 03,1168.0,1960.0,154.0
Houston,117900.0,2.0,2.0,Glenbrook Valley T/h Condo,1216.0,1975.0,97.0
Houston,82000.0,1.0,1.0,Riverstone II Condo Ph 2,590.0,1982.0,139.0
Houston,170000.0,3.0,2.0,Charlestown Colony,1620.0,1985.0,105.0
Houston,310000.0,3.0,2.0,Lakes Of Pine Forest Sec 3,2037.0,2008.0,152.0
Humble,349000.0,4.0,2.0,Atasca Woods Sec 05,3195.0,2004.0,109.0
Houston,299885.0,4.0,2.0,Champions Crossing,3010.0,2006.0,100.0
Houston,1795000.0,4.0,3.0,River Oaks,4077.0,1950.0,440.0
Houston,249786.0,3.0,2.0,Sonoma Ranch Sec 02,1483.0,2004.0,168.0
Houston,75000.0,1.0,1.0,University Trace Condo,876.0,1975.0,86.0
Houston,745000.0,3.0,2.0,Herkimer,2262.0,2003.0,329.0
Katy,295000.0,4.0,3.0,Bear Crk Mdws,2360.0,2004.0,125.0
Houston,159000.0,1.0,1.0,City Plaza,623.0,1995.0,255.0
